id_persona,temperature,situacao,lifestyle,stai_total,stai_1,stai_2,stai_3,stai_4,stai_5,stai_6,stai_7,stai_8,stai_9,stai_10,stai_11,stai_12,stai_13,stai_14,stai_15,stai_16,stai_17,stai_18,stai_19,stai_20
P004061,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008134,0.75,padrao_1,moderado,50,3,3,2,3,3,2,4,3,2,3,2,3,2,4,3,3,2,3,2,3
P001402,0.75,padrao_1,ativo,49,3,3,2,4,3,2,4,3,2,3,3,4,3,2,3,3,2,4,3,2
P010314,0.75,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000214,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3
P010010,0.75,padrao_1,sedentário,50,3,3,4,2,3,2,4,3,3,2,4,3,2,3,4,2,3,2,3,4
P003831,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3
P009859,0.75,padrao_1,moderado,50,3,4,3,2,3,2,4,3,3,2,3,2,4,3,3,3,2,3,2,3
P006541,0.75,padrao_1,moderado,50,3,3,2,3,2,3,3,2,2,4,3,3,2,3,2,3,2,3,3,4
P003738,0.75,padrao_1,moderado,46,3,3,2,3,4,3,2,3,2,3,3,2,3,4,2,3,3,2,4,3
P009830,0.75,padrao_1,moderado,52,3,3,2,4,2,3,2,4,3,3,2,4,2,3,3,2,4,3,3,2
P005803,0.75,padrao_1,moderado,45,3,3,2,3,2,3,2,4,2,3,3,2,3,2,3,2,3,2,4,3
P003686,0.75,padrao_1,ativo,49,3,3,2,2,3,3,2,3,2,1,3,2,3,2,3,2,2,3,1,3
P007947,0.75,padrao_1,sedentário,55,3,4,3,2,3,4,2,3,4,3,2,3,4,3,2,3,4,3,2,3
P006249,0.75,padrao_1,sedentário,52,3,3,2,3,2,3,2,3,4,2,3,2,3,3,2,3,2,3,2,3
P009287,0.75,padrao_1,sedentário,49,3,3,2,4,3,2,3,2,2,3,4,3,2,3,4,2,3,3,2,3
P005299,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3
P010318,0.75,padrao_1,sedentário,51,3,4,3,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,2,3
P008493,0.75,padrao_1,ativo,51,3,4,3,2,3,4,2,3,4,3,2,3,1,3,4,2,3,4,2,3
P009365,0.75,padrao_1,moderado,51,3,3,2,2,3,4,3,2,3,2,3,4,2,3,2,3,2,3,3,2
P008955,0.75,padrao_1,sedentário,59,3,3,2,4,2,3,3,2,4,1,3,4,2,3,3,2,4,3,2,3
P001290,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,4,3,2,3,3,2,3,2,3
P001790,0.75,padrao_1,ativo,48,3,3,2,4,3,3,2,4,2,3,3,2,4,3,2,4,3,2,3,4
P000987,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P004840,0.75,padrao_1,moderado,54,3,2,3,3,2,3,2,4,3,2,2,3,4,2,3,3,2,3,2,4
P001306,0.75,padrao_1,sedentário,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P006737,0.75,padrao_1,moderado,55,3,3,2,4,3,2,4,3,2,3,2,3,4,3,2,3,4,3,2,3
P006694,0.75,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3
P009981,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2
P000362,0.75,padrao_1,moderado,48,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3,3,2,3,2,3
P000223,0.75,padrao_1,moderado,55,3,3,2,3,2,4,3,2,3,2,3,3,2,4,3,2,3,2,3,4
P002312,0.75,padrao_1,ativo,48,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007905,0.75,padrao_1,sedentário,50,3,3,2,3,2,3,2,4,2,3,2,3,2,3,2,3,4,2,3,4
P003370,0.75,padrao_1,moderado,46,3,2,3,2,4,3,2,3,2,4,3,3,2,3,2,4,3,2,3,4
P007921,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,2,3,3,4,2,3,3,2,4,3,2,3,4
P004000,0.75,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009639,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,3,2
P005085,0.75,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P004908,0.75,padrao_1,moderado,47,3,2,3,2,4,2,3,2,3,2,4,2,3,3,2,4,2,3,4,3
P004067,0.75,padrao_1,moderado,50,3,2,3,3,2,2,3,3,2,2,3,3,3,2,2,3,3,2,3,2
P010034,0.75,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009588,0.75,padrao_1,sedentário,54,3,3,4,3,2,4,3,2,4,3,2,3,4,2,3,4,3,2,4,3
P009740,0.75,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,3,3,2,3,2
P008830,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3
P004885,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3
P001603,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,3,4,2,3
P003617,0.75,padrao_1,moderado,49,3,2,2,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3
P001384,0.75,padrao_1,sedentário,53,3,3,2,4,2,3,3,2,4,2,3,2,4,2,3,3,4,2,3,2
P009833,0.75,padrao_1,moderado,49,3,2,3,2,3,3,2,4,2,3,2,3,2,3,2,3,3,2,2,3
P002765,0.75,padrao_1,ativo,50,3,4,3,2,3,3,4,2,3,2,4,3,2,3,4,2,3,4,3,2
P010756,0.75,padrao_1,ativo,46,3,4,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,2,3,4
P000450,0.75,padrao_1,moderado,53,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3
P004914,0.75,padrao_1,moderado,51,3,3,2,3,2,3,2,2,3,2,2,3,3,2,3,2,3,2,3,2
P008020,0.75,padrao_1,moderado,53,3,3,2,4,3,2,3,3,2,3,2,4,2,3,2,3,4,3,2,3
P003638,0.75,padrao_1,moderado,48,3,4,3,2,3,4,2,3,2,3,4,2,3,4,2,3,3,4,3,2
P006240,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P002119,0.75,padrao_1,ativo,47,3,4,3,2,3,2,4,3,2,3,4,2,3,4,2,3,2,4,3,2
P003769,0.75,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009084,0.75,padrao_1,sedentário,59,3,2,3,4,2,3,2,3,4,2,3,2,3,4,2,3,4,3,2,4
P006398,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P003488,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2
P010106,0.75,padrao_1,moderado,47,3,3,2,2,3,4,3,2,3,2,4,3,3,2,4,3,2,3,3,2
P009044,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009015,0.75,padrao_1,moderado,51,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P004633,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,3,2,2,3,2,3,3,2,2,3,3,2,3
P006850,0.75,padrao_1,moderado,55,3,3,2,3,2,4,3,2,3,2,4,3,2,3,3,2,4,3,2,3
P003946,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2,3
P000119,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008034,0.75,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3,2,3
P009336,0.75,padrao_1,ativo,53,3,3,4,3,2,3,4,2,3,3,4,2,3,3,2,4,3,2,3,4
P010641,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007124,0.75,padrao_1,moderado,46,3,3,2,3,4,2,3,2,3,3,4,2,3,2,4,3,2,3,2,4
P009333,0.75,padrao_1,moderado,53,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,2,4,3,3,4
P007539,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P007263,0.75,padrao_1,ativo,47,3,4,3,2,3,4,3,2,3,4,2,3,3,2,4,3,2,3,4,3
P007880,0.75,padrao_1,ativo,51,3,3,2,2,3,3,2,2,4,3,2,3,2,1,2,3,4,3,2,3
P007645,0.75,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,4,2,3,3,3,2,3,4
P009813,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002350,0.75,padrao_1,ativo,50,3,3,2,3,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,3
P004962,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2
P002692,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3,2,3
P000670,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P006400,0.75,padrao_1,moderado,53,3,3,4,3,2,3,4,2,4,3,2,3,3,2,3,4,3,2,4,3
P003903,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2
P008244,0.75,padrao_1,moderado,48,3,3,2,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,2
P006963,0.75,padrao_1,moderado,48,3,2,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2
P008454,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2
P007576,0.75,padrao_1,moderado,57,3,4,3,2,3,4,3,2,4,3,2,3,4,3,2,3,4,3,2,3
P002606,0.75,padrao_1,moderado,51,3,4,3,3,2,4,3,2,3,2,3,4,3,2,4,3,2,3,4,3
P006871,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002336,0.75,padrao_1,moderado,48,3,3,2,2,3,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3
P001912,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007193,0.75,padrao_1,ativo,54,3,4,2,3,4,2,3,1,4,3,2,4,3,2,3,1,4,2,3,4
P001424,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P010520,0.75,padrao_1,moderado,46,3,3,2,4,3,3,2,4,3,3,4,2,3,2,3,3,4,2,3,3
P005627,0.75,padrao_1,ativo,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000694,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,3,2,3,2,4,3,3,2,3,2,3,2
P000630,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3
P002621,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2,3
P008292,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008506,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P006853,0.75,padrao_1,moderado,48,3,3,2,3,2,3,4,2,3,2,3,2,3,2,4,3,2,3,4,2
P008048,0.75,padrao_1,moderado,51,3,3,2,2,3,3,2,2,4,2,3,3,2,3,2,3,2,3,2,3
P000268,0.75,padrao_1,moderado,46,3,4,3,2,3,2,4,3,3,2,4,3,2,3,4,3,2,4,3,2
P010382,0.75,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,2,2,3,1,3,2,3,2,3,2
P010729,0.75,padrao_1,ativo,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005002,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2
P000346,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,2,3,2,3,3,2,3,2,3,3,2
P003040,0.75,padrao_1,moderado,48,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3
P006138,0.75,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P007932,0.75,padrao_1,sedentário,51,3,3,2,3,2,3,4,3,2,2,3,4,3,2,3,3,2,4,3,2
P006885,0.75,padrao_1,moderado,49,3,3,2,2,3,2,3,2,4,2,3,3,2,3,2,3,2,2,3,3
P004825,0.75,padrao_1,moderado,51,3,3,2,3,2,3,3,2,2,3,3,2,3,2,3,2,3,3,2,3
P000878,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2
P008860,0.75,padrao_1,ativo,53,3,3,2,2,3,4,2,3,2,3,2,4,3,4,2,3,2,3,2,4
P008499,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2
P000805,0.75,padrao_1,moderado,51,3,2,3,3,2,3,2,4,3,2,3,4,2,3,2,3,2,3,3,2
P009221,0.75,padrao_1,moderado,48,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008953,0.75,padrao_1,ativo,54,3,3,4,3,3,2,3,2,4,3,2,3,3,4,2,3,3,2,4,3
P008266,0.75,padrao_1,moderado,53,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3
P002319,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,4,2,3,2,3,2,3,2,4,2,3,2,3
P007484,0.75,padrao_1,moderado,46,3,4,3,2,3,2,4,3,3,2,4,2,3,3,2,4,3,2,4,3
P006385,0.75,padrao_1,ativo,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,3,2
P000162,0.75,padrao_1,sedentário,50,3,3,2,3,2,3,2,2,3,3,2,3,1,2,3,2,3,3,2,2
P002325,0.75,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005040,0.75,padrao_1,moderado,49,3,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2
P006111,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2
P000789,0.75,padrao_1,moderado,56,3,2,3,2,2,3,4,2,3,2,3,2,3,4,2,3,2,3,2,3
P001187,0.75,padrao_1,moderado,52,3,3,2,4,3,2,3,2,4,3,2,4,3,2,3,4,3,2,3,4
P006042,0.75,padrao_1,moderado,48,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,3,3,2,3,2
P009079,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,3,2,4,3,3,2,4,3,2,3,4,3,2
P010215,0.75,padrao_1,ativo,53,3,3,4,3,2,3,4,2,3,2,3,4,3,2,4,3,2,3,4,3
P005129,0.75,padrao_1,moderado,50,3,3,2,2,4,3,2,3,4,2,3,3,2,4,3,2,3,2,3,4
P003309,0.75,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2
P006989,0.75,padrao_1,moderado,52,3,3,2,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,2,3
P008456,0.75,padrao_1,sedentário,48,3,4,3,2,3,4,2,3,4,2,3,3,4,2,3,4,2,3,4,3
P001653,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001214,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009800,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005296,0.75,padrao_1,sedentário,53,3,2,3,2,3,2,3,2,3,4,2,3,4,2,3,2,3,3,2,3
P005047,0.75,padrao_1,moderado,48,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,3,2
P006532,0.75,padrao_1,moderado,52,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,4,3,2
P001854,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,4,2,3,3,4,2,3,3,2,4,3,3,2
P009553,0.75,padrao_1,moderado,45,3,3,2,2,3,2,3,2,3,3,2,2,3,2,3,3,2,2,3,2
P001917,0.75,padrao_1,moderado,52,3,4,3,3,4,3,3,4,2,3,3,4,3,4,2,3,3,4,2,3
P009494,0.75,padrao_1,moderado,51,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2
P005624,0.75,padrao_1,sedentário,50,3,4,3,2,4,3,2,3,4,3,2,3,4,2,3,2,3,4,3,2
P002394,0.75,padrao_1,ativo,47,3,3,2,4,3,2,3,4,2,3,4,2,3,1,3,2,3,4,2,3
P000755,0.75,padrao_1,moderado,49,3,2,3,2,3,2,4,3,2,3,2,3,2,3,4,3,2,3,2,3
P009855,0.75,padrao_1,moderado,49,3,3,2,3,2,2,3,3,4,2,3,2,3,2,3,3,2,4,3,2
P008457,0.75,padrao_1,ativo,48,3,4,3,2,4,3,2,3,2,3,4,3,2,4,3,2,4,3,2,3
P002512,0.75,padrao_1,moderado,55,3,2,3,3,2,2,4,3,2,3,2,3,2,3,3,2,4,3,2,3
P009533,0.75,padrao_1,moderado,52,3,4,3,2,3,4,3,2,3,4,2,3,4,3,2,3,4,3,4,2
P006442,0.75,padrao_1,moderado,47,3,3,2,3,4,2,3,2,4,3,2,3,3,2,4,3,2,3,4,3
P001046,0.75,padrao_1,moderado,49,3,3,2,3,2,3,2,3,2,3,2,3,4,2,3,2,3,2,3,2
P002642,0.75,padrao_1,moderado,48,3,3,2,3,2,2,3,4,3,2,3,2,3,3,4,2,3,2,3,3
P003464,0.75,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,3,2,4,3,2,3,4,3,2,3,2
P000128,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P003613,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P001748,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,2,3,4,3,2,3,2,4,3,4,3,2,3
P006125,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,3,2,3,4,2,3,3,4,2,3,4,2,3
P008026,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,4,3,2
P009786,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P002049,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005870,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2
P008960,0.75,padrao_1,ativo,54,3,3,2,4,3,2,3,4,2,3,2,3,4,3,2,3,4,3,2,4
P003247,0.75,padrao_1,moderado,49,3,3,2,4,3,2,3,3,2,3,2,4,3,2,4,3,2,3,3,4
P004043,0.75,padrao_1,moderado,52,3,3,2,4,3,2,4,3,2,3,3,2,4,3,2,3,4,2,3,4
P003919,0.75,padrao_1,moderado,50,3,3,2,4,2,3,4,3,2,3,2,3,4,2,3,4,2,3,3,2
P002762,0.75,padrao_1,sedentário,51,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001020,0.75,padrao_1,moderado,52,3,3,4,3,2,3,4,3,2,3,3,2,3,4,2,3,2,3,4,3
P007594,0.75,padrao_1,moderado,49,3,3,2,2,3,4,3,2,2,3,3,2,4,3,3,2,3,2,4,3
P009888,0.75,padrao_1,sedentário,45,3,3,2,2,3,2,4,3,2,3,2,3,3,2,4,3,2,3,4,3
P003731,0.75,padrao_1,sedentário,55,3,3,2,4,3,2,3,2,4,3,3,2,4,3,2,3,3,4,2,3
P009640,0.75,padrao_1,muito ativo,53,3,3,2,3,2,3,4,2,3,2,3,2,4,3,3,2,3,2,3,2
P010706,0.75,padrao_1,moderado,47,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P006254,0.75,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005213,0.75,padrao_1,moderado,49,3,3,2,3,2,3,3,2,2,3,3,2,2,3,3,2,3,2,3,3
P006978,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P006107,0.75,padrao_1,moderado,60,3,2,4,3,2,3,4,2,3,3,2,4,3,2,3,2,4,3,2,3
P000216,0.75,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,2,2,3,2,3,3,2,3,3,2,2
P008724,0.75,padrao_1,moderado,55,3,3,4,3,2,3,2,3,4,2,3,4,2,3,3,2,4,2,3,3
P002227,0.75,padrao_1,moderado,52,3,2,3,2,4,2,3,2,4,3,2,3,4,2,3,2,3,2,3,3
P008527,0.75,padrao_1,moderado,49,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2
P001646,0.75,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2
P009385,0.75,padrao_1,moderado,50,3,2,3,2,3,2,3,2,3,2,3,2,4,2,3,2,3,2,3,2
P000719,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,3,2
P010609,0.75,padrao_1,moderado,52,3,3,2,3,2,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2
P005915,0.75,padrao_1,sedentário,48,3,3,2,4,3,2,3,4,3,2,4,3,3,2,4,3,4,2,3,4
P010583,0.75,padrao_1,sedentário,48,3,3,2,2,3,2,1,2,3,3,2,3,4,2,3,3,2,3,1,2
P007788,0.75,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,3,2,3,2,4,2,3,2,3,2,3
P004237,0.75,padrao_1,moderado,43,3,4,3,2,3,4,2,3,2,4,3,2,3,2,4,3,2,4,3,2
P005344,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P003595,0.75,padrao_1,ativo,53,3,3,2,4,3,2,3,2,4,3,2,3,4,2,3,1,3,2,4,3
P007104,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P004272,0.75,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002702,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007648,0.75,padrao_1,moderado,52,3,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3
P008914,0.75,padrao_1,moderado,54,3,3,2,3,2,3,4,2,3,2,3,3,4,2,3,3,2,3,2,3
P002381,0.75,padrao_1,moderado,61,3,2,4,3,2,3,4,2,3,1,3,2,4,2,3,1,4,3,2,3
P001372,0.75,padrao_1,sedentário,50,3,4,3,2,4,3,2,3,4,3,2,3,4,2,3,3,4,2,3,4
P002986,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3
P008885,0.75,padrao_1,sedentário,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009464,0.75,padrao_1,moderado,46,3,3,2,2,3,3,2,2,3,3,2,3,2,2,3,3,2,2,3,3
P007871,0.75,padrao_1,ativo,53,3,2,4,2,3,3,2,4,3,2,3,2,4,3,2,3,4,2,3,4
P009358,0.75,padrao_1,moderado,40,3,4,3,2,4,3,2,3,2,3,4,2,3,2,4,3,2,3,4,3
P010632,0.75,padrao_1,ativo,51,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3
P006628,0.75,padrao_1,moderado,47,3,2,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,2,3,2
P009063,0.75,padrao_1,ativo,50,3,3,2,3,2,3,3,2,3,2,3,2,2,3,3,2,3,2,3,2
P002613,0.75,padrao_1,moderado,50,3,4,3,2,3,4,2,3,2,4,3,2,3,4,2,3,4,3,2,3
P002997,0.75,padrao_1,moderado,50,3,3,2,3,4,3,2,2,3,2,3,4,3,2,3,3,4,2,3,3
P006215,0.75,padrao_1,moderado,46,3,3,2,3,2,2,3,4,2,3,2,3,2,3,4,2,3,2,3,2
P009447,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3
P002503,0.75,padrao_1,sedentário,49,3,4,3,2,3,4,3,2,3,2,3,4,3,2,3,4,2,3,4,3
P003472,0.75,padrao_1,moderado,47,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2
P000420,0.75,padrao_1,sedentário,53,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,3,2,3
P008442,0.75,padrao_1,moderado,48,3,2,3,2,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2
P003829,0.75,padrao_1,sedentário,47,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2
P003816,0.75,padrao_1,moderado,51,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2,3
P007952,0.75,padrao_1,sedentário,54,3,4,2,3,2,3,4,2,3,3,2,4,3,2,3,4,3,4,2,3
P007904,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P007476,0.75,padrao_1,ativo,48,3,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3
P002034,0.75,padrao_1,moderado,50,3,2,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,4,3,2
P000535,0.75,padrao_1,ativo,48,3,2,3,2,4,3,2,3,3,2,4,3,2,3,2,3,2,4,3,2
P010645,0.75,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3
P004413,0.75,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P009643,0.75,padrao_1,moderado,50,3,2,2,3,2,3,1,3,2,2,3,2,3,2,3,1,2,3,2,3
P000600,0.75,padrao_1,moderado,49,2,3,2,3,2,3,2,3,2,3,1,2,3,2,3,2,3,2,3,2
P003240,0.75,padrao_1,moderado,53,3,3,2,3,2,3,2,2,3,2,3,3,2,3,1,3,2,3,2,3
P006103,0.75,padrao_1,moderado,53,2,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,2,3
